BatchSize,HiddenNodes,WeightNonbinding,WeightBinding,LearningRate,Epochs,Momentum,BestCutoff,TruePositives,FalsePositives,TrueNegatives,FalseNegatives,MCC
1000,500,0.9,0.9,5e-06,420,0.1,0.11,738,5348,11104,711,0.10608842166613566
1000,500,0.9,0.9,5e-06,360,0.9,0.19,246,453,15999,1203,0.20027647152794528
1000,500,0.9,0.9,5e-06,360,0.8,0.17,335,883,15569,1114,0.19228108920325776
1000,500,0.9,0.9,5e-06,360,0.7,0.1,1011,7211,9241,438,0.14198364448169273
1000,500,0.9,0.9,5e-06,360,0.6,0.11,797,4724,11728,652,0.15525964815640125
1000,500,0.9,0.9,5e-06,360,0.5,0.11,760,4986,11466,689,0.12936949000094886
1000,500,0.9,0.9,5e-06,360,0.4,0.11,702,4690,11762,747,0.11854498031806318
1000,500,0.9,0.9,5e-06,360,0.3,0.11,782,5824,10628,667,0.10495505142149458
1000,500,0.9,0.9,5e-06,360,0.2,0.12,644,3463,12989,805,0.15176278621024247
1000,500,0.9,0.9,5e-06,360,0.1,0.1,1028,10729,5723,421,0.03292606169352094
1000,500,0.9,0.9,5e-06,300,0.9,0.15,500,1923,14529,949,0.18192280266752028
1000,500,0.9,0.9,5e-06,300,0.8,0.14,508,2158,14294,941,0.16809810153699334
1000,500,0.9,0.9,5e-06,300,0.7,0.11,809,4638,11814,640,0.16385376453456277
1000,500,0.9,0.9,5e-06,300,0.6,0.12,647,3125,13327,802,0.17159515859351201
1000,500,0.9,0.9,5e-06,300,0.5,0.11,827,4870,11582,622,0.16086767188609924
1000,500,0.9,0.9,5e-06,300,0.4,0.11,684,4742,11710,765,0.10908615877043377
1000,500,0.9,0.9,5e-06,300,0.3,0.11,652,5804,10648,797,0.055199875200430897
1000,500,0.9,0.9,5e-06,300,0.2,0.1,1007,10268,6184,442,0.04001832576142844
1000,500,0.9,0.9,5e-06,300,0.1,0.11,962,8268,8184,487,0.08806145295339037
1000,500,0.9,0.9,5e-06,240,0.9,0.14,611,2672,13780,838,0.18272447065056804
1000,500,0.9,0.9,5e-06,240,0.8,0.12,749,3943,12509,700,0.1719441886934892
1000,500,0.9,0.9,5e-06,240,0.7,0.14,199,371,16081,1250,0.1783125371934303
1000,500,0.9,0.9,5e-06,240,0.6,0.11,717,4415,12037,732,0.13659280580332592
1000,500,0.9,0.9,5e-06,240,0.5,0.12,620,3327,13125,829,0.14845975702018346
1000,500,0.9,0.9,5e-06,240,0.4,0.1,1000,10139,6313,449,0.04154834754398974
1000,500,0.9,0.9,5e-06,240,0.3,0.1,1060,11737,4715,389,0.010953144960662792
1000,500,0.9,0.9,5e-06,240,0.2,0.11,991,9077,7375,458,0.07268062789556315
1000,500,0.9,0.9,5e-06,240,0.1,0.11,955,10063,6389,494,0.026585079507657747
1000,500,0.9,0.9,5e-06,180,0.9,0.12,722,3563,12889,727,0.1800687343220616
1000,500,0.9,0.9,5e-06,180,0.8,0.12,579,3113,13339,870,0.14181177061559933
1000,500,0.9,0.9,5e-06,180,0.7,0.13,521,2149,14303,928,0.1752821142266439
1000,500,0.9,0.9,5e-06,180,0.6,0.1,970,8619,7833,479,0.07959486466674756
1000,500,0.9,0.9,5e-06,180,0.5,0.12,577,4315,12137,872,0.08319280058184425
1000,500,0.9,0.9,5e-06,180,0.4,0.1,1201,11930,4522,248,0.06398031494090667
1000,500,0.9,0.9,5e-06,180,0.3,0.1,1326,14641,1811,123,0.022134038879739002
1000,500,0.9,0.9,5e-06,180,0.2,0.13,818,6410,10042,631,0.0972306782882915
1000,500,0.9,0.9,5e-06,180,0.1,0.1,1405,15500,952,44,0.0327213826529458
1000,500,0.9,0.9,5e-06,120,0.9,0.12,726,4004,12448,723,0.1593864858323104
1000,500,0.9,0.9,5e-06,120,0.8,0.12,438,2012,14440,1011,0.14282753211552673
1000,500,0.9,0.9,5e-06,120,0.7,0.1,1016,9536,6916,433,0.06739203622995663
1000,500,0.9,0.9,5e-06,120,0.6,0.11,1088,10603,5849,361,0.060959169554049106
1000,500,0.9,0.9,5e-06,120,0.5,0.13,684,6175,10277,765,0.05426062963023242
1000,500,0.9,0.9,5e-06,120,0.4,0.1,1416,15908,544,33,0.01589325398166371
1000,500,0.9,0.9,5e-06,120,0.3,0.13,1125,12214,4238,324,0.021277672252100775
1000,500,0.9,0.9,5e-06,120,0.2,0.15,1025,10438,6014,424,0.041451570720847146
1000,500,0.9,0.9,5e-06,120,0.1,0.11,1448,16437,15,1,0.0020227052605794487
1000,500,0.9,0.9,5e-06,60,0.9,0.1,1012,7702,8750,437,0.12565273111066624
1000,500,0.9,0.9,5e-06,60,0.8,0.13,472,3113,13339,977,0.09304640244081384
1000,500,0.9,0.9,5e-06,60,0.7,0.12,1173,12236,4216,276,0.04138554694245927
1000,500,0.9,0.9,5e-06,60,0.6,0.29,1,1,16451,1448,0.0162407164604052
1000,500,0.9,0.9,5e-06,60,0.5,0.12,1396,15498,954,53,0.025344144343511333
1000,500,0.9,0.9,5e-06,60,0.4,0.17,1309,14097,2355,140,0.036639776341773456
1000,500,0.9,0.9,5e-06,60,0.3,0.26,200,1344,15108,1249,0.05473169337313275
1000,500,0.9,0.9,5e-06,60,0.2,0.17,1238,12916,3536,211,0.046468838228584684
1000,500,0.9,0.9,5e-06,60,0.1,0.22,1196,13178,3274,253,0.01673175790690568
1000,500,0.9,0.9,1e-05,420,0.9,0.21,308,662,15790,1141,0.20761436240061276
1000,500,0.9,0.9,1e-05,420,0.8,0.17,453,1369,15083,996,0.2069505724376169
1000,500,0.9,0.9,1e-05,420,0.7,0.15,587,2247,14205,862,0.20064092898756866
1000,500,0.9,0.9,1e-05,420,0.6,0.15,511,1840,14612,938,0.1944635772017599
1000,500,0.9,0.9,1e-05,420,0.5,0.12,745,3994,12458,704,0.1677715998359856
1000,500,0.9,0.9,1e-05,420,0.4,0.13,627,2986,13466,822,0.1707137836525789
1000,500,0.9,0.9,1e-05,420,0.3,0.13,541,2259,14193,908,0.17724341235664595
1000,500,0.9,0.9,1e-05,420,0.2,0.12,669,3443,13009,780,0.16367345336171676
1000,500,0.9,0.9,1e-05,420,0.1,0.11,810,4910,11542,639,0.15241073516473666
1000,500,0.9,0.9,1e-05,360,0.9,0.18,394,1164,15288,1055,0.19464192366110125
1000,500,0.9,0.9,1e-05,360,0.8,0.17,398,1076,15376,1051,0.20764536554922614
1000,500,0.9,0.9,1e-05,360,0.7,0.14,580,2322,14130,869,0.1917763811141516
1000,500,0.9,0.9,1e-05,360,0.6,0.11,911,5465,10987,538,0.16889586559841152
1000,500,0.9,0.9,1e-05,360,0.5,0.14,557,2271,14181,892,0.18423968865911636
1000,500,0.9,0.9,1e-05,360,0.4,0.12,575,2845,13607,874,0.15533939459660767
1000,500,0.9,0.9,1e-05,360,0.3,0.13,537,2725,13727,912,0.1448204603245084
1000,500,0.9,0.9,1e-05,360,0.2,0.13,451,2046,14406,998,0.1471287145563122
1000,500,0.9,0.9,1e-05,360,0.1,0.1,968,6593,9859,481,0.1476050957616068
1000,500,0.9,0.9,1e-05,300,0.9,0.18,455,1398,15054,994,0.20506785621336937
1000,500,0.9,0.9,1e-05,300,0.8,0.15,582,2360,14092,867,0.19003859682046814
1000,500,0.9,0.9,1e-05,300,0.7,0.13,698,3155,13297,751,0.1924186716157552
1000,500,0.9,0.9,1e-05,300,0.6,0.15,493,1824,14628,956,0.18636800508450002
1000,500,0.9,0.9,1e-05,300,0.5,0.14,342,971,15481,1107,0.1851820462554411
1000,500,0.9,0.9,1e-05,300,0.4,0.12,681,3358,13094,768,0.1734856726847921
1000,500,0.9,0.9,1e-05,300,0.3,0.12,685,3382,13070,764,0.17390965320489876
1000,500,0.9,0.9,1e-05,300,0.2,0.1,965,6878,9574,484,0.13628370388720074
1000,500,0.9,0.9,1e-05,300,0.1,0.11,692,4184,12268,757,0.13678054246602972
1000,500,0.9,0.9,1e-05,240,0.9,0.16,544,2005,14447,905,0.19790634333523005
1000,500,0.9,0.9,1e-05,240,0.8,0.14,600,2535,13917,849,0.18657642748658712
1000,500,0.9,0.9,1e-05,240,0.7,0.13,646,2910,13542,803,0.18385621397845128
1000,500,0.9,0.9,1e-05,240,0.6,0.14,483,1822,14630,966,0.1812596362674678
1000,500,0.9,0.9,1e-05,240,0.5,0.13,565,2367,14085,884,0.18133861767558296
1000,500,0.9,0.9,1e-05,240,0.4,0.11,675,4220,12232,774,0.12809631288353515
1000,500,0.9,0.9,1e-05,240,0.3,0.1,1051,7927,8525,398,0.13283136652183805
1000,500,0.9,0.9,1e-05,240,0.2,0.11,580,4323,12129,869,0.08410345044974253
1000,500,0.9,0.9,1e-05,240,0.1,0.11,786,4941,11511,663,0.14157439238472805
1000,500,0.9,0.9,1e-05,180,0.9,0.14,686,2933,13519,763,0.2004486099604238
1000,500,0.9,0.9,1e-05,180,0.8,0.15,434,1359,15093,1015,0.19706890690933548
1000,500,0.9,0.9,1e-05,180,0.7,0.12,701,3777,12675,748,0.1600887215145865
1000,500,0.9,0.9,1e-05,180,0.6,0.12,616,2887,13565,833,0.17162778082076124
1000,500,0.9,0.9,1e-05,180,0.5,0.11,799,5009,11443,650,0.14387258802002628
1000,500,0.9,0.9,1e-05,180,0.4,0.11,581,4066,12386,868,0.09569845841959025
1000,500,0.9,0.9,1e-05,180,0.3,0.11,727,4890,11562,722,0.12020109570528922
1000,500,0.9,0.9,1e-05,180,0.2,0.1,887,8385,8067,562,0.05594012934414757
1000,500,0.9,0.9,1e-05,180,0.1,0.1,942,9134,7318,507,0.05218929642838969
1000,500,0.9,0.9,1e-05,120,0.9,0.17,358,1040,15412,1091,0.18688679806863573
1000,500,0.9,0.9,1e-05,120,0.8,0.13,606,2565,13887,843,0.18739636256571104
1000,500,0.9,0.9,1e-05,120,0.7,0.11,699,4584,11868,750,0.1218581108880342
1000,500,0.9,0.9,1e-05,120,0.6,0.11,696,4215,12237,753,0.13701140552109276
1000,500,0.9,0.9,1e-05,120,0.5,0.11,667,5344,11108,782,0.07825254169958384
1000,500,0.9,0.9,1e-05,120,0.4,0.1,1082,9832,6620,367,0.08336756951578371
1000,500,0.9,0.9,1e-05,120,0.3,0.1,1074,10843,5609,375,0.04748722543236004
1000,500,0.9,0.9,1e-05,120,0.2,0.1,1075,12011,4441,374,0.007275182551988442
1000,500,0.9,0.9,1e-05,120,0.1,0.23,1,6,16446,1448,0.004489557060050735
1000,500,0.9,0.9,1e-05,60,0.9,0.12,746,3826,12626,703,0.17655320824333753
1000,500,0.9,0.9,1e-05,60,0.8,0.13,468,1949,14503,981,0.16322621914446958
1000,500,0.9,0.9,1e-05,60,0.7,0.12,582,3731,12721,867,0.11153333972307566
1000,500,0.9,0.9,1e-05,60,0.6,0.1,1160,11444,5008,289,0.06271455277311684
1000,500,0.9,0.9,1e-05,60,0.5,0.1,1401,15561,891,48,0.02572985931885536
1000,500,0.9,0.9,1e-05,60,0.4,0.15,582,4730,11722,867,0.06815649854745934
1000,500,0.9,0.9,1e-05,60,0.3,0.12,1204,11832,4620,245,0.06850438735762597
1000,500,0.9,0.9,1e-05,60,0.2,0.11,1420,15805,647,29,0.027633385266373052
1000,500,0.9,0.9,1e-05,60,0.1,0.16,971,9367,7085,478,0.05563958129548719
1000,500,0.9,0.9,5e-05,420,0.9,0.19,414,1107,15345,1035,0.21366312116519434
1000,500,0.9,0.9,5e-05,420,0.8,0.2,361,915,15537,1088,0.20514714306552437
1000,500,0.9,0.9,5e-05,420,0.7,0.26,145,143,16309,1304,0.1980924011006984
1000,500,0.9,0.9,5e-05,420,0.6,0.15,627,2485,13967,822,0.2027168862644488
1000,500,0.9,0.9,5e-05,420,0.5,0.2,316,767,15685,1133,0.19615862173514406
1000,500,0.9,0.9,5e-05,420,0.4,0.16,569,2206,14246,880,0.19488321664548977
1000,500,0.9,0.9,5e-05,420,0.3,0.17,454,1434,15018,995,0.20082417532578845
1000,500,0.9,0.9,5e-05,420,0.2,0.18,430,1310,15142,1019,0.19992000267088256
1000,500,0.9,0.9,5e-05,420,0.1,0.16,507,1686,14766,942,0.2058223383476216
1000,500,0.9,0.9,5e-05,360,0.9,0.22,318,692,15760,1131,0.20970493437543175
1000,500,0.9,0.9,5e-05,360,0.8,0.28,132,110,16342,1317,0.19936679920799
1000,500,0.9,0.9,5e-05,360,0.7,0.2,362,898,15554,1087,0.20818394341350974
1000,500,0.9,0.9,5e-05,360,0.6,0.21,270,588,15864,1179,0.19228155548250583
1000,500,0.9,0.9,5e-05,360,0.5,0.2,303,649,15803,1146,0.20622280434589293
1000,500,0.9,0.9,5e-05,360,0.4,0.18,417,1161,15291,1032,0.2089687611850339
1000,500,0.9,0.9,5e-05,360,0.3,0.18,391,1139,15313,1058,0.19570947897802407
1000,500,0.9,0.9,5e-05,360,0.2,0.14,635,2732,13720,814,0.18996636977142523
1000,500,0.9,0.9,5e-05,360,0.1,0.2,203,309,16143,1246,0.19851106247066683
1000,500,0.9,0.9,5e-05,300,0.9,0.17,512,1730,14722,937,0.20451860113222026
1000,500,0.9,0.9,5e-05,300,0.8,0.19,411,1242,15210,1038,0.1961041626550954
1000,500,0.9,0.9,5e-05,300,0.7,0.22,251,484,15968,1198,0.1976679580792534
1000,500,0.9,0.9,5e-05,300,0.6,0.15,607,2540,13912,842,0.18953985788769045
1000,500,0.9,0.9,5e-05,300,0.5,0.17,516,1749,14703,933,0.20494449462177428
1000,500,0.9,0.9,5e-05,300,0.4,0.19,316,727,15725,1133,0.20247838298385526
1000,500,0.9,0.9,5e-05,300,0.3,0.18,351,896,15556,1098,0.2011813842405621
1000,500,0.9,0.9,5e-05,300,0.2,0.17,462,1499,14953,987,0.19887270633680953
1000,500,0.9,0.9,5e-05,300,0.1,0.15,555,2068,14384,894,0.19846825558214898
1000,500,0.9,0.9,5e-05,240,0.9,0.28,168,182,16270,1281,0.2066090682019675
1000,500,0.9,0.9,5e-05,240,0.8,0.23,218,333,16119,1231,0.2056152342295459
1000,500,0.9,0.9,5e-05,240,0.7,0.19,374,1018,15434,1075,0.1998635128578608
1000,500,0.9,0.9,5e-05,240,0.6,0.19,322,754,15698,1127,0.20241308232025285
1000,500,0.9,0.9,5e-05,240,0.5,0.15,558,2251,14201,891,0.18617445379631908
1000,500,0.9,0.9,5e-05,240,0.4,0.16,521,1899,14553,928,0.19474234185941244
1000,500,0.9,0.9,5e-05,240,0.3,0.15,592,2367,14085,857,0.19435479995193794
1000,500,0.9,0.9,5e-05,240,0.2,0.17,287,659,15793,1162,0.19263640200999405
1000,500,0.9,0.9,5e-05,240,0.1,0.17,372,1130,15322,1077,0.18499485576381003
1000,500,0.9,0.9,5e-05,180,0.9,0.15,611,2343,14109,838,0.2051934603036191
1000,500,0.9,0.9,5e-05,180,0.8,0.23,205,318,16134,1244,0.1978239599844864
1000,500,0.9,0.9,5e-05,180,0.7,0.17,481,1684,14768,968,0.19205661440215144
1000,500,0.9,0.9,5e-05,180,0.6,0.2,202,341,16111,1247,0.18874244728339887
1000,500,0.9,0.9,5e-05,180,0.5,0.18,336,861,15591,1113,0.19605215718050475
1000,500,0.9,0.9,5e-05,180,0.4,0.17,377,1022,15430,1072,0.20126195814277814
1000,500,0.9,0.9,5e-05,180,0.3,0.14,625,2676,13776,824,0.18896212905381607
1000,500,0.9,0.9,5e-05,180,0.2,0.16,410,1156,15296,1039,0.20532064000747594
1000,500,0.9,0.9,5e-05,180,0.1,0.15,502,1817,14635,947,0.19169010315884094
1000,500,0.9,0.9,5e-05,120,0.9,0.21,295,681,15771,1154,0.19484676454032035
1000,500,0.9,0.9,5e-05,120,0.8,0.16,556,2082,14370,893,0.1978766643910835
1000,500,0.9,0.9,5e-05,120,0.7,0.15,584,2356,14096,865,0.19128564311324595
1000,500,0.9,0.9,5e-05,120,0.6,0.15,597,2442,14010,852,0.19149005256619128
1000,500,0.9,0.9,5e-05,120,0.5,0.16,317,872,15580,1132,0.1815688895128567
1000,500,0.9,0.9,5e-05,120,0.4,0.14,551,2151,14301,898,0.1901059497968117
1000,500,0.9,0.9,5e-05,120,0.3,0.14,490,1654,14798,959,0.19961560383524196
1000,500,0.9,0.9,5e-05,120,0.2,0.14,573,2270,14182,876,0.1921297898368799
1000,500,0.9,0.9,5e-05,120,0.1,0.11,879,5042,11410,570,0.17400730013317137
1000,500,0.9,0.9,5e-05,60,0.9,0.16,522,1854,14598,927,0.19901219902103046
1000,500,0.9,0.9,5e-05,60,0.8,0.17,369,1038,15414,1080,0.19415624677222915
1000,500,0.9,0.9,5e-05,60,0.7,0.13,697,3179,13273,752,0.19058111248963688
1000,500,0.9,0.9,5e-05,60,0.6,0.11,921,5471,10981,528,0.17252255822049922
1000,500,0.9,0.9,5e-05,60,0.5,0.13,602,2711,13741,847,0.17605511179326802
1000,500,0.9,0.9,5e-05,60,0.4,0.13,534,2106,14346,915,0.18501356356495002
1000,500,0.9,0.9,5e-05,60,0.3,0.12,658,3315,13137,791,0.1658029205487847
1000,500,0.9,0.9,5e-05,60,0.2,0.1,899,6602,9850,550,0.12113998887289036
1000,500,0.9,0.9,5e-05,60,0.1,0.11,743,4245,12207,706,0.15497828630084384
1000,500,0.9,0.9,0.0001,420,0.9,0.2,379,961,15491,1070,0.21055182819877102
1000,500,0.9,0.9,0.0001,420,0.8,0.15,602,2301,14151,847,0.20392884486659843
1000,500,0.9,0.9,0.0001,420,0.7,0.21,322,721,15731,1127,0.20772452231600896
1000,500,0.9,0.9,0.0001,420,0.6,0.2,361,930,15522,1088,0.20308261915830247
1000,500,0.9,0.9,0.0001,420,0.5,0.24,234,390,16062,1215,0.20488971233616904
1000,500,0.9,0.9,0.0001,420,0.4,0.2,337,828,15624,1112,0.20151745058987722
1000,500,0.9,0.9,0.0001,420,0.3,0.19,403,1119,15333,1046,0.20546252780251728
1000,500,0.9,0.9,0.0001,420,0.2,0.16,578,2228,14224,871,0.19765911086133117
1000,500,0.9,0.9,0.0001,420,0.1,0.19,396,1036,15416,1053,0.2114563660505031
1000,500,0.9,0.9,0.0001,360,0.9,0.2,382,955,15497,1067,0.21329527568792964
1000,500,0.9,0.9,0.0001,360,0.8,0.2,378,946,15506,1071,0.2119489376034998
1000,500,0.9,0.9,0.0001,360,0.7,0.18,451,1375,15077,998,0.20517695072035458
1000,500,0.9,0.9,0.0001,360,0.6,0.21,310,703,15749,1139,0.2021061606041771
1000,500,0.9,0.9,0.0001,360,0.5,0.2,339,849,15603,1110,0.1998082276852885
1000,500,0.9,0.9,0.0001,360,0.4,0.18,419,1301,15151,1030,0.19443506977016448
1000,500,0.9,0.9,0.0001,360,0.3,0.14,682,2955,13497,767,0.19730032175944037
1000,500,0.9,0.9,0.0001,360,0.2,0.16,546,2031,14421,903,0.19685252180644633
1000,500,0.9,0.9,0.0001,360,0.1,0.16,549,1956,14496,900,0.20440592752207645
1000,500,0.9,0.9,0.0001,300,0.9,0.2,373,945,15507,1076,0.2088521083662581
1000,500,0.9,0.9,0.0001,300,0.8,0.23,267,516,15936,1182,0.20391379038133323
1000,500,0.9,0.9,0.0001,300,0.7,0.23,260,503,15949,1189,0.20099261511101252
1000,500,0.9,0.9,0.0001,300,0.6,0.2,374,1012,15440,1075,0.20063144491632587
1000,500,0.9,0.9,0.0001,300,0.5,0.17,507,1722,14730,942,0.2025801937138674
1000,500,0.9,0.9,0.0001,300,0.4,0.22,265,526,15926,1184,0.2002888667067685
1000,500,0.9,0.9,0.0001,300,0.3,0.18,445,1333,15119,1004,0.2061702697824774
1000,500,0.9,0.9,0.0001,300,0.2,0.21,261,487,15965,1188,0.20517547545108566
1000,500,0.9,0.9,0.0001,300,0.1,0.18,420,1268,15184,1029,0.19859178756231768
1000,500,0.9,0.9,0.0001,240,0.9,0.2,377,946,15506,1072,0.21130313182515825
1000,500,0.9,0.9,0.0001,240,0.8,0.19,409,1143,15309,1040,0.20625326936154004
1000,500,0.9,0.9,0.0001,240,0.7,0.23,261,501,15951,1188,0.2022152371266475
1000,500,0.9,0.9,0.0001,240,0.6,0.18,452,1432,15020,997,0.19989339565453154
1000,500,0.9,0.9,0.0001,240,0.5,0.2,321,768,15684,1128,0.19952054712331743
1000,500,0.9,0.9,0.0001,240,0.4,0.18,414,1220,15232,1035,0.20035290032626607
1000,500,0.9,0.9,0.0001,240,0.3,0.19,362,928,15524,1087,0.20401134253666964
1000,500,0.9,0.9,0.0001,240,0.2,0.2,282,588,15864,1167,0.20152266306624406
1000,500,0.9,0.9,0.0001,240,0.1,0.2,240,480,15972,1209,0.18942823499580155
1000,500,0.9,0.9,0.0001,180,0.9,0.2,396,1022,15430,1053,0.21326680279818214
1000,500,0.9,0.9,0.0001,180,0.8,0.23,264,479,15973,1185,0.20933081676711024
1000,500,0.9,0.9,0.0001,180,0.7,0.26,144,148,16304,1305,0.1946128874265281
1000,500,0.9,0.9,0.0001,180,0.6,0.19,391,1037,15415,1058,0.20819169739962026
1000,500,0.9,0.9,0.0001,180,0.5,0.16,526,1911,14541,923,0.19633288968713938
1000,500,0.9,0.9,0.0001,180,0.4,0.16,531,1923,14529,918,0.19791730923652714
1000,500,0.9,0.9,0.0001,180,0.3,0.16,475,1624,14828,974,0.19422630818974718
1000,500,0.9,0.9,0.0001,180,0.2,0.15,578,2303,14149,871,0.1921721658638353
1000,500,0.9,0.9,0.0001,180,0.1,0.14,662,2909,13543,787,0.1911437772277276
1000,500,0.9,0.9,0.0001,120,0.9,0.21,341,781,15671,1108,0.2114004862401828
1000,500,0.9,0.9,0.0001,120,0.8,0.21,311,702,15750,1138,0.20299258135986392
1000,500,0.9,0.9,0.0001,120,0.7,0.15,616,2506,13946,833,0.19608624553303308
1000,500,0.9,0.9,0.0001,120,0.6,0.2,280,554,15898,1169,0.2064971727059623
1000,500,0.9,0.9,0.0001,120,0.5,0.22,195,295,16157,1254,0.1949837206247876
1000,500,0.9,0.9,0.0001,120,0.4,0.17,458,1595,14857,991,0.18757128917245647
1000,500,0.9,0.9,0.0001,120,0.3,0.16,505,1839,14613,944,0.19141105962799862
1000,500,0.9,0.9,0.0001,120,0.2,0.14,629,2883,13569,820,0.1777903780089725
1000,500,0.9,0.9,0.0001,120,0.1,0.14,611,2569,13883,838,0.18947710904761958
1000,500,0.9,0.9,0.0001,60,0.9,0.2,346,853,15599,1103,0.20396061081504807
1000,500,0.9,0.9,0.0001,60,0.8,0.16,493,1709,14743,956,0.1962758209974331
1000,500,0.9,0.9,0.0001,60,0.7,0.16,479,1696,14756,970,0.18991427735414282
1000,500,0.9,0.9,0.0001,60,0.6,0.16,463,1630,14822,986,0.18712837730952897
1000,500,0.9,0.9,0.0001,60,0.5,0.14,612,2491,13961,837,0.19522724979941208
1000,500,0.9,0.9,0.0001,60,0.4,0.15,390,1244,15208,1059,0.18328558423985447
1000,500,0.9,0.9,0.0001,60,0.3,0.14,552,2130,14322,897,0.19219093793100755
1000,500,0.9,0.9,0.0001,60,0.2,0.13,623,2840,13612,826,0.17768523139741058
1000,500,0.9,0.9,0.0001,60,0.1,0.12,759,4207,12245,690,0.1633229419989596
1000,500,0.9,0.9,0.0005,420,0.9,0.31,173,183,16269,1276,0.2115181580159941
1000,500,0.9,0.9,0.0005,420,0.8,0.18,428,1203,15249,1021,0.21065558742079316
1000,500,0.9,0.9,0.0005,420,0.7,0.21,334,776,15676,1115,0.2073443394163215
1000,500,0.9,0.9,0.0005,420,0.6,0.19,408,1096,15356,1041,0.2113420446881916
1000,500,0.9,0.9,0.0005,420,0.5,0.19,424,1159,15293,1025,0.2134280940291353
1000,500,0.9,0.9,0.0005,420,0.4,0.19,417,1132,15320,1032,0.21243877192941116
1000,500,0.9,0.9,0.0005,420,0.3,0.2,372,942,15510,1077,0.2086134767192628
1000,500,0.9,0.9,0.0005,420,0.2,0.19,406,1097,15355,1043,0.209988644233446
1000,500,0.9,0.9,0.0005,420,0.1,0.17,492,1597,14855,957,0.20599019191746573
1000,500,0.9,0.9,0.0005,360,0.9,0.22,317,682,15770,1132,0.21068988828560023
1000,500,0.9,0.9,0.0005,360,0.8,0.19,411,1104,15348,1038,0.2121964233507709
1000,500,0.9,0.9,0.0005,360,0.7,0.18,445,1305,15147,1004,0.20919589077608688
1000,500,0.9,0.9,0.0005,360,0.6,0.19,421,1121,15331,1028,0.2162084117253434
1000,500,0.9,0.9,0.0005,360,0.5,0.22,318,674,15778,1131,0.2127906054835783
1000,500,0.9,0.9,0.0005,360,0.4,0.3,167,173,16279,1282,0.209279818556023
1000,500,0.9,0.9,0.0005,360,0.3,0.18,450,1353,15099,999,0.20692036061755212
1000,500,0.9,0.9,0.0005,360,0.2,0.24,255,474,15978,1194,0.20309328479705904
1000,500,0.9,0.9,0.0005,360,0.1,0.2,373,975,15477,1076,0.204817275932054
1000,500,0.9,0.9,0.0005,300,0.9,0.21,355,851,15601,1094,0.21030123982153662
1000,500,0.9,0.9,0.0005,300,0.8,0.19,430,1218,15234,1019,0.21011783200892975
1000,500,0.9,0.9,0.0005,300,0.7,0.19,418,1118,15334,1031,0.21475190301262495
1000,500,0.9,0.9,0.0005,300,0.6,0.2,363,912,15540,1086,0.2068784925668048
1000,500,0.9,0.9,0.0005,300,0.5,0.25,248,431,16021,1201,0.20696664133772877
1000,500,0.9,0.9,0.0005,300,0.4,0.21,336,774,15678,1113,0.20904283325136425
1000,500,0.9,0.9,0.0005,300,0.3,0.19,404,1115,15337,1045,0.20655993853713175
1000,500,0.9,0.9,0.0005,300,0.2,0.29,175,194,16258,1274,0.20920192985953992
1000,500,0.9,0.9,0.0005,300,0.1,0.21,339,807,15645,1110,0.20602607428297362
1000,500,0.9,0.9,0.0005,240,0.9,0.17,471,1400,15052,978,0.21392965974536476
1000,500,0.9,0.9,0.0005,240,0.8,0.2,390,987,15465,1059,0.21408900248414803
1000,500,0.9,0.9,0.0005,240,0.7,0.33,141,111,16341,1308,0.2096656346646394
1000,500,0.9,0.9,0.0005,240,0.6,0.21,352,835,15617,1097,0.21065370779309162
1000,500,0.9,0.9,0.0005,240,0.5,0.3,161,168,16284,1288,0.20489170861111766
1000,500,0.9,0.9,0.0005,240,0.4,0.24,260,475,15977,1189,0.20695757991986602
1000,500,0.9,0.9,0.0005,240,0.3,0.21,338,818,15634,1111,0.20368641129399045
1000,500,0.9,0.9,0.0005,240,0.2,0.22,304,629,15823,1145,0.21053399660220326
1000,500,0.9,0.9,0.0005,240,0.1,0.19,411,1128,15324,1038,0.20927034084722163
1000,500,0.9,0.9,0.0005,180,0.9,0.2,393,1014,15438,1056,0.21242188902080553
1000,500,0.9,0.9,0.0005,180,0.8,0.19,410,1110,15342,1039,0.21084732980361529
1000,500,0.9,0.9,0.0005,180,0.7,0.21,349,815,15637,1100,0.21163301764190467
1000,500,0.9,0.9,0.0005,180,0.6,0.29,172,199,16253,1277,0.20410346297997753
1000,500,0.9,0.9,0.0005,180,0.5,0.21,342,796,15656,1107,0.20976152307844478
1000,500,0.9,0.9,0.0005,180,0.4,0.2,401,1064,15388,1048,0.21101098627991846
1000,500,0.9,0.9,0.0005,180,0.3,0.19,394,1112,15340,1055,0.20076525639837012
1000,500,0.9,0.9,0.0005,180,0.2,0.21,331,730,15722,1118,0.21260755943991558
1000,500,0.9,0.9,0.0005,180,0.1,0.2,360,958,15494,1089,0.19865709390327754
1000,500,0.9,0.9,0.0005,120,0.9,0.19,414,1140,15312,1035,0.20965248109034068
1000,500,0.9,0.9,0.0005,120,0.8,0.2,381,982,15470,1068,0.2090196755116445
1000,500,0.9,0.9,0.0005,120,0.7,0.2,378,931,15521,1071,0.21401868391607998
1000,500,0.9,0.9,0.0005,120,0.6,0.16,542,1896,14556,907,0.20580473739921437
1000,500,0.9,0.9,0.0005,120,0.5,0.24,240,399,16053,1209,0.20784173969499822
